,Collection Date,Complete Genome,Country,Host Species,Sequence Accession,Sequence Accession2,Sequence Accession3,Sequence Accession4,Sequence Accession5,Sequence Accession6,Sequence Accession7,Sequence Accession8,State/Province,Strain Name,Subtype
1019,2009-08-10 00:00:00,Yes,USA,IRD:Mallard/Avian,CY097108,CY097107,CY097106,CY097101,CY097104,CY097103,CY097102,CY097105,Ohio,A/mallard/Ohio/1686/2009,H6N9
1020,2009-08-10 00:00:00,Yes,USA,IRD:Mallard/Avian,CY097653,CY097652,CY097651,CY097646,CY097649,CY097648,CY097647,CY097650,Ohio,A/mallard/Ohio/1688/2009,H12N5
1021,2009-08-10 00:00:00,Yes,USA,IRD:Mallard/Avian,CY097116,CY097115,CY097114,CY097109,CY097112,CY097111,CY097110,CY097113,Ohio,A/mallard/Ohio/1690/2009,H6N1
1022,2009-08-25 00:00:00,Yes,USA,IRD:Mallard/Avian,CY097669,CY097668,CY097667,CY097662,CY097665,CY097664,CY097663,CY097666,Ohio,A/mallard/Ohio/1695/2009,H4N6
1023,2009-08-03 00:00:00,Yes,USA,IRD:Mallard/Avian,CY097661,CY097660,CY097659,CY097654,CY097657,CY097656,CY097655,CY097658,Ohio,A/mallard/Ohio/2031/2009,H4N9
1024,2009-08-03 00:00:00,Yes,USA,IRD:Mallard/Avian,CY097124,CY097123,CY097122,CY097117,CY097120,CY097119,CY097118,CY097121,Ohio,A/mallard/Ohio/2033/2009,H4N9
1025,2009-08-03 00:00:00,Yes,USA,IRD:Mallard/Avian,CY097142,CY097141,CY097140,CY097135,CY097138,CY097137,CY097136,CY097139,Ohio,A/mallard/Ohio/2043/2009,H6N1
1026,2008-11-26 00:00:00,Yes,USA,IRD:Mallard/Avian,KF424151,KF424152,KF424153,KF424154,KF424155,KF424156,KF424157,KF424158,Ohio,A/mallard/Ohio/4809-9/2008,H1N1
1027,2009-08-18 00:00:00,Yes,Canada,IRD:Mallard/Avian,CY125613,CY125612,CY125611,CY125606,CY125609,CY125608,CY125607,CY125610,-N/A-,A/mallard/Quebec/02916-1/2009,H16N3
1028,2008-10-19 00:00:00,Yes,USA,IRD:Mallard/Avian,CY079331,CY079330,CY079329,CY079324,CY079327,CY079326,CY079325,CY079328,Wisconsin,A/mallard/Wisconsin/08OS2261/2008,H4N6
1029,2008-10-19 00:00:00,Yes,USA,IRD:Mallard/Avian,CY079339,CY079338,CY079337,CY079332,CY079335,CY079334,CY079333,CY079336,Wisconsin,A/mallard/Wisconsin/08OS2271/2008,H11N9
1030,2008-10-31 00:00:00,Yes,USA,IRD:Mallard/Avian,CY079483,CY079482,CY079481,CY079476,CY079479,CY079478,CY079477,CY079480,Wisconsin,A/mallard/Wisconsin/08OS2841/2008,H2N3
1031,2008-10-31 00:00:00,Yes,USA,IRD:Mallard/Avian,CY079499,CY079498,CY079497,CY079492,CY079495,CY079494,CY079493,CY079496,Wisconsin,A/mallard/Wisconsin/08OS2844/2008,H2N3
1032,2010-09-25 00:00:00,Yes,USA,IRD:Avian,CY132696,CY132695,CY132694,CY132689,CY132692,CY132691,CY132690,CY132693,Wisconsin,A/mallard/Wisconsin/10OS1604/2010,H5N2
1033,2010-09-26 00:00:00,Yes,USA,IRD:Avian,CY132932,CY132931,CY132930,CY132925,CY132928,CY132927,CY132926,CY132929,Wisconsin,A/mallard/Wisconsin/10OS2524/2010,H11N2
1034,2010-09-26 00:00:00,Yes,USA,IRD:Avian,CY132940,CY132939,CY132938,CY132933,CY132936,CY132935,CY132934,CY132937,Wisconsin,A/mallard/Wisconsin/10OS2538/2010,H3N2
1035,2010-10-02 00:00:00,Yes,USA,IRD:Avian,CY133076,CY133075,CY133074,CY133069,CY133072,CY133071,CY133070,CY133073,Wisconsin,A/mallard/Wisconsin/10OS2659/2010,H4N2
1036,2010-10-01 00:00:00,Yes,USA,IRD:Avian,CY133068,CY133067,CY133066,CY133061,CY133064,CY133063,CY133062,CY133065,Wisconsin,A/mallard/Wisconsin/10OS2667/2010,H11N9
1037,2010-10-02 00:00:00,Yes,USA,IRD:Avian,CY133084,CY133083,CY133082,CY133077,CY133080,CY133079,CY133078,CY133081,Wisconsin,A/mallard/Wisconsin/10OS2672/2010,H5N1
1038,2010-09-26 00:00:00,Yes,USA,IRD:Avian,CY132956,CY132955,CY132954,CY132949,CY132952,CY132951,CY132950,CY132953,Wisconsin,A/mallard/Wisconsin/10OS2773/2010,H3N8
1039,2010-10-03 00:00:00,Yes,USA,IRD:Avian,CY133192,CY133191,CY133190,CY133185,CY133188,CY133187,CY133186,CY133189,Wisconsin,A/mallard/Wisconsin/10OS2889/2010,H11N9
1040,2010-10-03 00:00:00,Yes,USA,IRD:Avian,CY133200,CY133199,CY133198,CY133193,CY133196,CY133195,CY133194,CY133197,Wisconsin,A/mallard/Wisconsin/10OS2900/2010,H3N2
1041,2010-10-03 00:00:00,Yes,USA,IRD:Avian,CY133208,CY133207,CY133206,CY133201,CY133204,CY133203,CY133202,CY133205,Wisconsin,A/mallard/Wisconsin/10OS2909/2010,H3N8
1042,2010-10-03 00:00:00,Yes,USA,IRD:Avian,CY133216,CY133215,CY133214,CY133209,CY133212,CY133211,CY133210,CY133213,Wisconsin,A/mallard/Wisconsin/10OS2917/2010,H4N6
1043,2010-10-03 00:00:00,Yes,USA,IRD:Avian,CY133224,CY133223,CY133222,CY133217,CY133220,CY133219,CY133218,CY133221,Wisconsin,A/mallard/Wisconsin/10OS2918/2010,H4N6
1044,2010-10-03 00:00:00,Yes,USA,IRD:Avian,CY133233,CY133232,CY133231,CY133226,CY133229,CY133228,CY133227,CY133230,Wisconsin,A/mallard/Wisconsin/10OS2945/2010,(N9)
1045,2010-10-03 00:00:00,Yes,USA,IRD:Avian,CY133249,CY133248,CY133247,CY133242,CY133245,CY133244,CY133243,CY133246,Wisconsin,A/mallard/Wisconsin/10OS3051/2010,H4N2
1046,2010-10-03 00:00:00,Yes,USA,IRD:Avian,CY133257,CY133256,CY133255,CY133250,CY133253,CY133252,CY133251,CY133254,Wisconsin,A/mallard/Wisconsin/10OS3066/2010,H6N2
1047,2010-10-03 00:00:00,Yes,USA,IRD:Avian,CY133265,CY133264,CY133263,CY133258,CY133261,CY133260,CY133259,CY133262,Wisconsin,A/mallard/Wisconsin/10OS3067/2010,H4N2
1048,2010-10-03 00:00:00,Yes,USA,IRD:Avian,CY133144,CY133143,CY133142,CY133137,CY133140,CY133139,CY133138,CY133141,Wisconsin,A/mallard/Wisconsin/10OS3084/2010,H3N8
1049,2010-10-29 00:00:00,Yes,USA,IRD:Avian,CY133168,CY133167,CY133166,CY133161,CY133164,CY133163,CY133162,CY133165,Wisconsin,A/mallard/Wisconsin/10OS3144/2010,H6N1
1050,2010-10-29 00:00:00,Yes,USA,IRD:Avian,CY133176,CY133175,CY133174,CY133169,CY133172,CY133171,CY133170,CY133173,Wisconsin,A/mallard/Wisconsin/10OS3169/2010,H4N9
1051,2010-10-30 00:00:00,Yes,USA,IRD:Avian,CY133321,CY133320,CY133319,CY133314,CY133317,CY133316,CY133315,CY133318,Wisconsin,A/mallard/Wisconsin/10OS3171/2010,H7N3
1052,2010-11-12 00:00:00,Yes,USA,IRD:Avian,CY133339,CY133338,CY133337,CY133332,CY133335,CY133334,CY133333,CY133336,Wisconsin,A/mallard/Wisconsin/10OS3845/2010,H5N2
1053,2010-11-13 00:00:00,Yes,USA,IRD:Avian,CY133347,CY133346,CY133345,CY133340,CY133343,CY133342,CY133341,CY133344,Wisconsin,A/mallard/Wisconsin/10OS3866/2010,H3N6
1054,2010-11-30 00:00:00,Yes,USA,IRD:Avian,CY133052,CY133051,CY133050,CY133045,CY133048,CY133047,CY133046,CY133049,Wisconsin,A/mallard/Wisconsin/10OS4193/2010,H11N9
1055,2010-11-30 00:00:00,Yes,USA,IRD:Avian,CY133060,CY133059,CY133058,CY133053,CY133056,CY133055,CY133054,CY133057,Wisconsin,A/mallard/Wisconsin/10OS4194/2010,H11N9
1056,2011-10-02 00:00:00,Yes,USA,IRD:Mallard/Avian,CY166556,CY166555,CY166554,CY166549,CY166552,CY166551,CY166550,CY166553,Wisconsin,A/mallard/Wisconsin/11OS3009/2011,H11N9
1057,2011-09-24 00:00:00,Yes,USA,IRD:Mallard/Avian,CY166337,CY166336,CY166335,CY166330,CY166333,CY166332,CY166331,CY166334,Wisconsin,A/mallard/Wisconsin/11OS3079/2011,H3N2
1058,2011-09-25 00:00:00,Yes,USA,IRD:Mallard/Avian,CY166345,CY166344,CY166343,CY166338,CY166341,CY166340,CY166339,CY166342,Wisconsin,A/mallard/Wisconsin/11OS3092/2011,H3N2
1059,2011-09-25 00:00:00,Yes,USA,IRD:Mallard/Avian,CY166353,CY166352,CY166351,CY166346,CY166349,CY166348,CY166347,CY166350,Wisconsin,A/mallard/Wisconsin/11OS3098/2011,H6N1
1060,2011-09-25 00:00:00,Yes,USA,IRD:Mallard/Avian,CY166361,CY166360,CY166359,CY166354,CY166357,CY166356,CY166355,CY166358,Wisconsin,A/mallard/Wisconsin/11OS3106/2011,H3N2
1061,2011-09-24 00:00:00,Yes,USA,IRD:Mallard/Avian,CY166847,CY166846,CY166845,CY166840,CY166843,CY166842,CY166841,CY166844,Wisconsin,A/mallard/Wisconsin/11OS3157/2011,H3N2
1062,2011-09-24 00:00:00,Yes,USA,IRD:Mallard/Avian,CY166855,CY166854,CY166853,CY166848,CY166851,CY166850,CY166849,CY166852,Wisconsin,A/mallard/Wisconsin/11OS3158/2011,H3N2
1063,2011-09-24 00:00:00,Yes,USA,IRD:Mallard/Avian,CY166863,CY166862,CY166861,CY166856,CY166859,CY166858,CY166857,CY166860,Wisconsin,A/mallard/Wisconsin/11OS3159/2011,H3N2
1064,2011-09-24 00:00:00,Yes,USA,IRD:Mallard/Avian,CY166871,CY166870,CY166869,CY166864,CY166867,CY166866,CY166865,CY166868,Wisconsin,A/mallard/Wisconsin/11OS3161/2011,H3N2
1065,2011-09-24 00:00:00,Yes,USA,IRD:Mallard/Avian,CY166879,CY166878,CY166877,CY166872,CY166875,CY166874,CY166873,CY166876,Wisconsin,A/mallard/Wisconsin/11OS3170/2011,H6N1
1066,2011-09-24 00:00:00,Yes,USA,IRD:Mallard/Avian,CY166887,CY166886,CY166885,CY166880,CY166883,CY166882,CY166881,CY166884,Wisconsin,A/mallard/Wisconsin/11OS3171/2011,H3N2
1067,2011-09-24 00:00:00,Yes,USA,IRD:Mallard/Avian,CY166912,CY166911,CY166910,CY166905,CY166908,CY166907,CY166906,CY166909,Wisconsin,A/mallard/Wisconsin/11OS3192/2011,H3N2
1068,2011-10-01 00:00:00,Yes,USA,IRD:Mallard/Avian,CY166524,CY166523,CY166522,CY166517,CY166520,CY166519,CY166518,CY166521,Wisconsin,A/mallard/Wisconsin/11OS3305/2011,H3N2
1069,2011-10-01 00:00:00,Yes,USA,IRD:Mallard/Avian,CY166532,CY166531,CY166530,CY166525,CY166528,CY166527,CY166526,CY166529,Wisconsin,A/mallard/Wisconsin/11OS3338/2011,H11N9
1070,2011-10-15 00:00:00,Yes,USA,IRD:Mallard/Avian,CY166596,CY166595,CY166594,CY166589,CY166592,CY166591,CY166590,CY166593,Wisconsin,A/mallard/Wisconsin/11OS3407/2011,H4N9
1071,2011-10-15 00:00:00,Yes,USA,IRD:Mallard/Avian,CY166604,CY166603,CY166602,CY166597,CY166600,CY166599,CY166598,CY166601,Wisconsin,A/mallard/Wisconsin/11OS3408/2011,H3N2
1072,2011-10-16 00:00:00,Yes,USA,IRD:Mallard/Avian,CY166628,CY166627,CY166626,CY166621,CY166624,CY166623,CY166622,CY166625,Wisconsin,A/mallard/Wisconsin/11OS3422/2011,H11N9
1073,2011-10-16 00:00:00,Yes,USA,IRD:Mallard/Avian,CY166670,CY166669,CY166667,CY166661,CY166664,CY166663,CY166662,CY166666,Wisconsin,A/mallard/Wisconsin/11OS3467/2011,(N6)
1074,2011-10-16 00:00:00,Yes,USA,IRD:Mallard/Avian,CY166679,CY166678,CY166677,CY166672,CY166675,CY166674,CY166673,CY166676,Wisconsin,A/mallard/Wisconsin/11OS3468/2011,H2N3
1075,2011-10-23 00:00:00,Yes,USA,IRD:Mallard/Avian,CY166434,CY166433,CY166432,CY166427,CY166430,CY166429,CY166428,CY166431,Wisconsin,A/mallard/Wisconsin/11OS3481/2011,H4N6
1076,2011-10-23 00:00:00,Yes,USA,IRD:Mallard/Avian,CY166442,CY166441,CY166440,CY166435,CY166438,CY166437,CY166436,CY166439,Wisconsin,A/mallard/Wisconsin/11OS3482/2011,H3N2
1077,2011-10-23 00:00:00,Yes,USA,IRD:Mallard/Avian,CY166459,CY166458,CY166457,CY166452,CY166455,CY166454,CY166453,CY166456,Wisconsin,A/mallard/Wisconsin/11OS3491/2011,H4N2
1078,2011-10-23 00:00:00,Yes,USA,IRD:Mallard/Avian,CY166467,CY166466,CY166465,CY166460,CY166463,CY166462,CY166461,CY166464,Wisconsin,A/mallard/Wisconsin/11OS3493/2011,H3N2
1079,2011-10-22 00:00:00,Yes,USA,IRD:Mallard/Avian,CY166476,CY166475,CY166474,CY166468,CY166472,CY166470,CY166469,CY166473,Wisconsin,A/mallard/Wisconsin/11OS3545/2011,(N2)
1080,2011-10-30 00:00:00,Yes,USA,IRD:Mallard/Avian,CY166217,CY166216,CY166215,CY166210,CY166213,CY166212,CY166211,CY166214,Wisconsin,A/mallard/Wisconsin/11OS3577/2011,H6N5
1081,2011-10-30 00:00:00,Yes,USA,IRD:Mallard/Avian,CY166225,CY166224,CY166223,CY166218,CY166221,CY166220,CY166219,CY166222,Wisconsin,A/mallard/Wisconsin/11OS3578/2011,H10N7
1082,2011-10-15 00:00:00,Yes,USA,IRD:Mallard/Avian,CY166241,CY166240,CY166239,CY166234,CY166237,CY166236,CY166235,CY166238,Wisconsin,A/mallard/Wisconsin/11OS4081/2011,H3N8
1083,2011-10-15 00:00:00,Yes,USA,IRD:Mallard/Avian,CY166249,CY166248,CY166247,CY166242,CY166245,CY166244,CY166243,CY166246,Wisconsin,A/mallard/Wisconsin/11OS4104/2011,H1N2
1084,2011-10-16 00:00:00,Yes,USA,IRD:Mallard/Avian,CY166273,CY166272,CY166271,CY166266,CY166269,CY166268,CY166267,CY166270,Wisconsin,A/mallard/Wisconsin/11OS4115/2011,H11N9
1085,2011-10-23 00:00:00,Yes,USA,IRD:Mallard/Avian,CY166426,CY166425,CY166424,CY166419,CY166422,CY166421,CY166420,CY166423,Wisconsin,A/mallard/Wisconsin/11OS4238/2011,H3N2
1086,2011-11-05 00:00:00,Yes,USA,IRD:Mallard/Avian,CY166695,CY166694,CY166693,CY166688,CY166691,CY166690,CY166689,CY166692,Wisconsin,A/mallard/Wisconsin/11OS4292/2011,H11N9
1087,2011-11-05 00:00:00,Yes,USA,IRD:Mallard/Avian,CY166719,CY166718,CY166717,CY166712,CY166715,CY166714,CY166713,CY166716,Wisconsin,A/mallard/Wisconsin/11OS4362/2011,H11N3
1088,2011-11-05 00:00:00,Yes,USA,IRD:Mallard/Avian,CY166727,CY166726,CY166725,CY166720,CY166723,CY166722,CY166721,CY166724,Wisconsin,A/mallard/Wisconsin/11OS4368/2011,H11N9
1089,2011-11-05 00:00:00,Yes,USA,IRD:Mallard/Avian,CY166735,CY166734,CY166733,CY166728,CY166731,CY166730,CY166729,CY166732,Wisconsin,A/mallard/Wisconsin/11OS4383/2011,H3N8
1090,2011-11-20 00:00:00,Yes,USA,IRD:Mallard/Avian,CY167093,CY167092,CY167091,CY167086,CY167089,CY167088,CY167087,CY167090,Wisconsin,A/mallard/Wisconsin/11OS4493/2011,H1N3
1091,2009-08-18 00:00:00,Yes,USA,IRD:Mallard/Avian,CY097284,CY097283,CY097282,CY097277,CY097280,CY097279,CY097278,CY097281,Wisconsin,A/mallard/Wisconsin/1534/2009,H6N8
1092,2009-08-18 00:00:00,Yes,USA,IRD:Mallard/Avian,CY097292,CY097291,CY097290,CY097285,CY097288,CY097287,CY097286,CY097289,Wisconsin,A/mallard/Wisconsin/1538/2009,H4N6
1093,2009-10-04 00:00:00,Yes,USA,IRD:Mallard/Avian,CY097453,CY097452,CY097451,CY097446,CY097449,CY097448,CY097447,CY097450,Wisconsin,A/mallard/Wisconsin/2530/2009,H4N2
1094,2009-10-05 00:00:00,Yes,USA,IRD:Mallard/Avian,CY097333,CY097332,CY097331,CY097326,CY097329,CY097328,CY097327,CY097330,Wisconsin,A/mallard/Wisconsin/2549/2009,H3N2
1095,2009-10-05 00:00:00,Yes,USA,IRD:Mallard/Avian,CY097341,CY097340,CY097339,CY097334,CY097337,CY097336,CY097335,CY097338,Wisconsin,A/mallard/Wisconsin/2560/2009,H2N3
1096,2009-10-06 00:00:00,Yes,USA,IRD:Mallard/Avian,CY097349,CY097348,CY097347,CY097342,CY097345,CY097344,CY097343,CY097346,Wisconsin,A/mallard/Wisconsin/2575/2009,H3N2
1097,2009-10-06 00:00:00,Yes,USA,IRD:Avian,CY097357,CY097356,CY097355,CY097350,CY097353,CY097352,CY097351,CY097354,Wisconsin,A/mallard/Wisconsin/2576/2009,H5N1
1098,2009-10-17 00:00:00,Yes,USA,IRD:Mallard/Avian,CY097017,CY097016,CY097015,CY097010,CY097013,CY097012,CY097011,CY097014,Wisconsin,A/mallard/Wisconsin/2653/2009,H4N6
1099,2009-10-11 00:00:00,Yes,USA,IRD:Mallard/Avian,CY097041,CY097040,CY097039,CY097034,CY097037,CY097036,CY097035,CY097038,Wisconsin,A/mallard/Wisconsin/2712/2009,H3N6
1100,2009-10-17 00:00:00,Yes,USA,IRD:Mallard/Avian,CY097485,CY097484,CY097483,CY097478,CY097481,CY097480,CY097479,CY097482,Wisconsin,A/mallard/Wisconsin/2719/2009,H4N2
1101,2009-10-30 00:00:00,Yes,USA,IRD:Mallard/Avian,CY097009,CY097008,CY097007,CY097002,CY097005,CY097004,CY097003,CY097006,Wisconsin,A/mallard/Wisconsin/2755/2009,H1N1
1102,2009-10-30 00:00:00,Yes,USA,IRD:Mallard/Avian,CY097373,CY097372,CY097371,CY097366,CY097369,CY097368,CY097367,CY097370,Wisconsin,A/mallard/Wisconsin/2756/2009,H1N1
1103,2009-10-31 00:00:00,Yes,USA,IRD:Mallard/Avian,CY097381,CY097380,CY097379,CY097374,CY097377,CY097376,CY097375,CY097378,Wisconsin,A/mallard/Wisconsin/2785/2009,H2N3
1104,2009-10-31 00:00:00,Yes,USA,IRD:Mallard/Avian,CY097389,CY097388,CY097387,CY097382,CY097385,CY097384,CY097383,CY097386,Wisconsin,A/mallard/Wisconsin/3165/2009,H1N1
1105,2009-12-03 00:00:00,Yes,USA,IRD:Mallard/Avian,CY097397,CY097396,CY097395,CY097390,CY097393,CY097392,CY097391,CY097394,Wisconsin,A/mallard/Wisconsin/4194/2009,H1N1
1106,2009-12-03 00:00:00,Yes,USA,IRD:Mallard/Avian,CY097413,CY097412,CY097411,CY097406,CY097409,CY097408,CY097407,CY097410,Wisconsin,A/mallard/Wisconsin/4197/2009,H1N1
1107,2009-12-03 00:00:00,Yes,USA,IRD:Mallard/Avian,CY097429,CY097428,CY097427,CY097422,CY097425,CY097424,CY097423,CY097426,Wisconsin,A/mallard/Wisconsin/4203/2009,H11N9
1108,2009-12-05 00:00:00,Yes,USA,IRD:Mallard/Avian,CY097276,CY097275,CY097274,CY097269,CY097272,CY097271,CY097270,CY097273,Wisconsin,A/mallard/Wisconsin/4218/2009,H12N5
1109,2009-12-06 00:00:00,Yes,USA,IRD:Mallard/Avian,CY097308,CY097307,CY097306,CY097301,CY097304,CY097303,CY097302,CY097305,Wisconsin,A/mallard/Wisconsin/4230/2009,H10N1
1110,2009-08-19 00:00:00,Yes,Canada,IRD:Northern Pintail/Avian,CY103518,CY103517,CY103516,CY103511,CY103514,CY103513,CY103512,CY103515,-N/A-,A/northern pintail/Alberta/8/2009,H3N8
1111,2010-10-23 00:00:00,Yes,USA,IRD:Avian,CY134398,CY134397,CY134396,CY134391,CY134394,CY134393,CY134392,CY134395,California,A/northern pintail/California/2548/2010,H11N2
1112,2011-10-29 00:00:00,Yes,USA,IRD:Northern Pintail/Avian,CY157525,CY157524,CY157523,CY157518,CY157521,CY157520,CY157519,CY157522,California,A/northern pintail/California/2789/2011,H9N2
1113,2010-12-04 00:00:00,Yes,USA,IRD:Avian,CY120658,CY120657,CY120656,CY120651,CY120654,CY120653,CY120652,CY120655,California,A/northern pintail/California/3452/2010,H1N1
1114,2010-12-08 00:00:00,Yes,USA,IRD:Avian,CY120666,CY120665,CY120664,CY120659,CY120662,CY120661,CY120660,CY120663,California,A/northern pintail/California/3466/2010,H1N3
1115,2008-11-02 00:00:00,Yes,USA,IRD:Northern Pintail/Avian,CY093988,CY093987,CY093986,CY093981,CY093984,CY093983,CY093982,CY093985,California,A/northern pintail/California/6495/2008,H6N1
1116,2008-11-16 00:00:00,Yes,USA,IRD:Northern Pintail/Avian,CY094516,CY094515,CY094514,CY094509,CY094512,CY094511,CY094510,CY094513,California,A/northern pintail/California/6791/2008,H11N2
1117,2008-10-19 00:00:00,Yes,USA,IRD:Northern Pintail/Avian,CY094004,CY094003,CY094002,CY093997,CY094000,CY093999,CY093998,CY094001,California,A/northern pintail/California/8105/2008,H6N1
1118,2008-10-22 00:00:00,Yes,USA,IRD:Northern Pintail/Avian,CY094524,CY094523,CY094522,CY094517,CY094520,CY094519,CY094518,CY094521,California,A/northern pintail/California/8152/2008,H6N1
1119,2008-10-22 00:00:00,Yes,USA,IRD:Northern Pintail/Avian,CY094532,CY094531,CY094530,CY094525,CY094528,CY094527,CY094526,CY094529,California,A/northern pintail/California/8470/2008,H6N1
1120,2008-11-01 00:00:00,Yes,USA,IRD:Northern Pintail/Avian,CY094540,CY094539,CY094538,CY094533,CY094536,CY094535,CY094534,CY094537,California,A/northern pintail/California/8764/2008,H6N1
1121,2010-10-29 00:00:00,Yes,USA,IRD:Avian,CY132876,CY132874,CY132873,CY132867,CY132870,CY132869,CY132868,CY132872,Illinois,A/northern pintail/Illinois/10OS3257/2010,(H11)
1122,2010-11-21 00:00:00,Yes,USA,IRD:Avian,CY132884,CY132883,CY132882,CY132877,CY132880,CY132879,CY132878,CY132881,Illinois,A/northern pintail/Illinois/10OS3959/2010,H7N3
1123,2011-10-22 00:00:00,Yes,USA,IRD:Mallard/Avian,CY167045,CY167044,CY167043,CY167037,CY167041,CY167039,CY167038,CY167042,Illinois,A/northern pintail/Illinois/11OS4764/2011,(N9)
1124,2011-10-22 00:00:00,Yes,USA,IRD:Northern Pintail/Avian,CY167053,CY167052,CY167051,CY167046,CY167049,CY167048,CY167047,CY167050,Illinois,A/northern pintail/Illinois/11OS4796/2011,H5N3
1125,2010-05-14 00:00:00,Yes,USA,IRD:Avian,CY130420,CY130419,CY130418,CY130413,CY130416,CY130415,CY130414,CY130417,Alaska,A/northern pintail/Interior Alaska/10BM00303R0/2010,H3N8
1126,2010-05-23 00:00:00,Yes,USA,IRD:Avian,CY130484,CY130483,CY130482,CY130477,CY130480,CY130479,CY130478,CY130481,Alaska,A/northern pintail/Interior Alaska/10BM00849R2/2010,H3N1
1127,2010-06-22 00:00:00,Yes,USA,IRD:Avian,CY130395,CY130394,CY130393,CY130388,CY130391,CY130390,CY130389,CY130392,Alaska,A/northern pintail/Interior Alaska/10BM02539R0/2010,H7N3
1128,2010-06-22 00:00:00,Yes,USA,IRD:Avian,CY130404,CY130403,CY130402,CY130396,CY130399,CY130398,CY130397,CY130400,Alaska,A/northern pintail/Interior Alaska/10BM02549R0/2010,(H4)
1129,2010-06-22 00:00:00,Yes,USA,IRD:Avian,CY130231,CY130230,CY130229,CY130224,CY130227,CY130226,CY130225,CY130228,Alaska,A/northern pintail/Interior Alaska/10BM02561R0/2010,H12N5
1130,2010-06-22 00:00:00,Yes,USA,IRD:Avian,CY130428,CY130427,CY130426,CY130421,CY130424,CY130423,CY130422,CY130425,Alaska,A/northern pintail/Interior Alaska/10BM02585R0/2010,H4N6
1131,2010-06-25 00:00:00,Yes,USA,IRD:Avian,CY130452,CY130451,CY130450,CY130445,CY130448,CY130447,CY130446,CY130449,Alaska,A/northern pintail/Interior Alaska/10BM02791R0/2010,H4N6
1132,2010-07-18 00:00:00,Yes,USA,IRD:Avian,CY135638,CY135637,CY135636,CY135631,CY135634,CY135633,CY135632,CY135635,Alaska,A/northern pintail/Interior Alaska/10BM04668R0/2010,H4N6
1133,2010-07-18 00:00:00,Yes,USA,IRD:Avian,CY135646,CY135645,CY135644,CY135639,CY135642,CY135641,CY135640,CY135643,Alaska,A/northern pintail/Interior Alaska/10BM04704R0/2010,H4N6
1134,2010-07-18 00:00:00,Yes,USA,IRD:Avian,CY135654,CY135653,CY135652,CY135647,CY135650,CY135649,CY135648,CY135651,Alaska,A/northern pintail/Interior Alaska/10BM04722R0/2010,H4N6
1135,2010-07-21 00:00:00,Yes,USA,IRD:Avian,CY135670,CY135669,CY135668,CY135663,CY135666,CY135665,CY135664,CY135667,Alaska,A/northern pintail/Interior Alaska/10BM05034R0/2010,H3N6
1136,2010-07-22 00:00:00,Yes,USA,IRD:Avian,CY135686,CY135685,CY135684,CY135679,CY135682,CY135681,CY135680,CY135683,Alaska,A/northern pintail/Interior Alaska/10BM05171R0/2010,H4N6
1137,2010-07-29 00:00:00,Yes,USA,IRD:Avian,CY135858,CY135857,CY135856,CY135851,CY135854,CY135853,CY135852,CY135855,Alaska,A/northern pintail/Interior Alaska/10BM06303R0/2010,H7N3
1138,2010-07-29 00:00:00,Yes,USA,IRD:Avian,CY135866,CY135865,CY135864,CY135859,CY135862,CY135861,CY135860,CY135863,Alaska,A/northern pintail/Interior Alaska/10BM06306R0/2010,H7N3
1139,2010-07-30 00:00:00,Yes,USA,IRD:Avian,CY135946,CY135945,CY135944,CY135939,CY135942,CY135941,CY135940,CY135943,Alaska,A/northern pintail/Interior Alaska/10BM06524R0/2010,H7N3
1140,2010-07-30 00:00:00,Yes,USA,IRD:Avian,CY136034,CY136033,CY136032,CY136027,CY136030,CY136029,CY136028,CY136031,Alaska,A/northern pintail/Interior Alaska/10BM06704R0/2010,H3N8
1141,2010-07-30 00:00:00,Yes,USA,IRD:Avian,CY136042,CY136041,CY136040,CY136035,CY136038,CY136037,CY136036,CY136039,Alaska,A/northern pintail/Interior Alaska/10BM06720R0/2010,H7N3
1142,2010-07-31 00:00:00,Yes,USA,IRD:Avian,CY135978,CY135977,CY135976,CY135971,CY135974,CY135973,CY135972,CY135975,Alaska,A/northern pintail/Interior Alaska/10BM06872R0/2010,H3N8
1143,2010-07-31 00:00:00,Yes,USA,IRD:Avian,CY135986,CY135985,CY135984,CY135979,CY135982,CY135981,CY135980,CY135983,Alaska,A/northern pintail/Interior Alaska/10BM06895R0/2010,H7N3
1144,2010-07-31 00:00:00,Yes,USA,IRD:Avian,CY135994,CY135993,CY135992,CY135987,CY135990,CY135989,CY135988,CY135991,Alaska,A/northern pintail/Interior Alaska/10BM06899R0/2010,H7N3
1145,2010-08-01 00:00:00,Yes,USA,IRD:Avian,CY143467,CY143466,CY143465,CY143460,CY143463,CY143462,CY143461,CY143464,Alaska,A/northern pintail/Interior Alaska/10BM07040R0/2010,H4N6
1146,2010-08-01 00:00:00,Yes,USA,IRD:Northern Pintail/Avian,CY143475,CY143474,CY143473,CY143468,CY143471,CY143470,CY143469,CY143472,Alaska,A/northern pintail/Interior Alaska/10BM07242R0/2010,H4N6
1147,2010-08-02 00:00:00,Yes,USA,IRD:Northern Pintail/Avian,CY143483,CY143482,CY143481,CY143476,CY143479,CY143478,CY143477,CY143480,Alaska,A/northern pintail/Interior Alaska/10BM07476R0/2010,H4N6
